customer_id,name,age,region,plan,signup_date,support_tickets,nps_score,churned
C01763,Hellena Rocha,52,Norte,Basic,2023-11-24,2,4,0
C01764,Srta. Luara Jesus,37,Norte,Enterprise,2021-08-30,0,9,0
C01765,Sr. João da Cruz,66,Nordeste,Basic,2023-08-25,2,5,1
C01766,Caleb Guerra,59,Centro-Oeste,Pro,2023-06-09,0,0,0
C01767,Manuela Barbosa,52,Sudeste,Pro,2021-04-23,5,5,0
C01768,Emanuelly Melo,67,Sul,Basic,2023-10-11,2,8,0
C01769,Dr. Henrique Oliveira,35,Centro-Oeste,Basic,2021-11-14,2,9,0
C01770,Fernando Souza,34,Nordeste,Basic,2021-01-23,7,3,1
C01771,Esther Monteiro,41,Sul,Basic,2023-04-04,1,9,0
C01772,Srta. Isabela Sousa,20,Norte,Pro,2022-12-02,3,0,1
C01773,João Costela,49,Sudeste,Basic,2023-10-16,0,10,1
C01774,Guilherme da Cruz,52,Norte,Basic,2023-12-04,1,8,0
C01775,Maria Alice Cassiano,55,Nordeste,Pro,2021-05-08,2,3,0
C01776,Dante Barros,30,Sul,Enterprise,2023-05-26,1,1,0
C01777,Sabrina Pimenta,64,Nordeste,Pro,2021-06-07,2,0,0
C01778,Vitor Hugo Aparecida,42,Sul,Pro,2023-04-07,0,2,1
C01779,Maria Fernanda Pinto,26,Centro-Oeste,Pro,2023-05-02,1,6,0
C01780,Dr. João Guilherme Mendonça,21,Sudeste,Basic,2022-05-27,0,10,0
C01781,Thomas da Mota,31,Centro-Oeste,Pro,2021-02-14,4,9,0
C01782,Hellena Sá,54,Centro-Oeste,Basic,2021-08-07,2,1,1
C01783,Carolina Aragão,51,Nordeste,Pro,2022-03-19,1,8,0
C01784,Mariana Mendes,28,Sudeste,Pro,2021-11-11,0,10,0
C01785,Ana Beatriz Montenegro,58,Sul,Basic,2021-06-26,8,1,0
C01786,Dr. Erick Marques,20,Sul,Pro,2021-08-16,1,4,0
C01787,Valentim Marques,45,Norte,Enterprise,2021-09-24,3,7,0
C01788,Sr. Anthony Gabriel Rocha,46,Sul,Basic,2023-05-20,2,9,0
C01789,Mateus Pacheco,26,Nordeste,Pro,2023-04-18,1,7,0
C01790,Luan Fonseca,20,Centro-Oeste,Basic,2022-05-04,1,2,0
C01791,Joana Cirino,42,Centro-Oeste,Pro,2022-12-03,4,1,0
C01792,Julia da Costa,51,Centro-Oeste,Basic,2022-11-18,1,8,0
C01793,Ravy Pimenta,29,Sudeste,Pro,2023-09-23,1,2,0
C01794,Dr. Francisco Monteiro,59,Sul,Enterprise,2021-12-23,2,7,0
C01795,Giovanna Leão,26,Nordeste,Enterprise,2023-05-22,2,1,0
C01796,Sra. Maria Clara Guerra,32,Sudeste,Pro,2021-07-23,0,2,0
C01797,Rael Cirino,57,Norte,Basic,2022-07-06,2,0,0
C01798,Caroline Oliveira,42,Nordeste,Enterprise,2021-11-19,1,10,0
C01799,Heloísa Brito,22,Nordeste,Basic,2022-08-17,3,5,0
C01800,Sra. Isabela Novais,28,Nordeste,Enterprise,2021-06-30,1,6,0
C01801,Maria Helena Costa,51,Centro-Oeste,Basic,2022-05-14,2,3,0
C01802,Dom Melo,41,Nordeste,Basic,2021-03-24,6,0,0
C01803,Felipe Leão,32,Sul,Pro,2021-10-30,3,2,0
C01804,Catarina Pires,55,Nordeste,Basic,2021-09-19,0,8,0
C01805,Yasmin Silveira,25,Centro-Oeste,Basic,2023-02-23,2,4,1
C01806,Dr. Kaique da Cunha,22,Nordeste,Basic,2023-07-03,4,5,0
C01807,Ana Julia Gonçalves,65,Norte,Basic,2022-11-23,0,3,1
C01808,Enrico Araújo,43,Norte,Basic,2023-08-02,3,0,0
C01809,José Miguel Melo,35,Centro-Oeste,Basic,2022-11-14,2,4,0
C01810,Aylla Machado,23,Sul,Basic,2022-11-20,3,4,1
C01811,Sra. Joana Fonseca,54,Sul,Basic,2022-01-31,2,4,0
C01812,Dr. Luiz Felipe Almeida,65,Sudeste,Pro,2023-04-19,3,5,0
C01813,Camila Ferreira,30,Centro-Oeste,Basic,2023-05-28,1,10,1
C01814,Fernanda Oliveira,45,Nordeste,Enterprise,2023-04-03,3,1,0
C01815,Zoe Cavalcanti,22,Centro-Oeste,Enterprise,2021-02-18,1,0,0
C01816,Luiz Gustavo Duarte,30,Sudeste,Basic,2023-02-28,5,1,0
C01817,Sophia Mendonça,34,Centro-Oeste,Pro,2021-10-20,0,9,1
C01818,Sra. Anna Liz Garcia,67,Centro-Oeste,Pro,2022-06-20,6,5,1
C01819,Laura Martins,57,Sudeste,Enterprise,2021-11-07,3,4,0
C01820,Clara Cavalcante,62,Sul,Pro,2022-06-21,2,4,0
C01821,Maitê Leão,49,Nordeste,Basic,2022-10-01,3,5,1
C01822,Maria Luiza Barbosa,46,Sudeste,Pro,2021-08-22,1,9,0
C01823,Enrico Fernandes,68,Norte,Pro,2022-08-28,3,6,0
C01824,Levi Dias,20,Sul,Pro,2021-04-04,1,8,0
C01825,Lavínia Santos,57,Norte,Basic,2021-11-23,2,6,0
C01826,Miguel da Mata,51,Sul,Enterprise,2021-08-13,2,1,0
C01827,Maria Cecília Souza,57,Nordeste,Enterprise,2023-08-25,1,5,1
C01828,Stephany Machado,44,Nordeste,Basic,2023-06-09,2,8,1
C01829,Eloah Cirino,30,Centro-Oeste,Basic,2021-01-11,2,6,0
C01830,Davi Lucas Siqueira,62,Norte,Basic,2023-11-02,2,1,0
C01831,José Souza,50,Sul,Pro,2021-02-04,5,2,0
C01832,Dra. Anna Liz Costela,23,Nordeste,Pro,2022-03-23,1,7,0
C01833,Miguel Caldeira,41,Sudeste,Pro,2022-03-17,0,10,0
C01834,Benício Melo,36,Nordeste,Basic,2022-10-15,4,8,0
C01835,Ana Júlia Alves,33,Sudeste,Pro,2022-08-18,4,3,0
C01836,Valentina Teixeira,57,Sul,Basic,2021-08-17,3,8,0
C01837,Cauã da Luz,45,Nordeste,Basic,2021-12-10,4,1,0
C01838,Daniela Barros,50,Nordeste,Pro,2023-09-16,2,10,0
C01839,Maria Julia das Neves,65,Sul,Enterprise,2023-06-28,0,4,0
C01840,Josué Sousa,58,Nordeste,Enterprise,2022-06-11,0,10,0
C01841,Pedro Miguel Pires,30,Sudeste,Enterprise,2021-03-16,3,1,0
C01842,Davi Lucca Moura,60,Nordeste,Basic,2021-07-15,4,10,0
C01843,Arthur Andrade,62,Norte,Basic,2021-01-29,2,0,0
C01844,Maria Alice Duarte,42,Centro-Oeste,Pro,2022-12-07,0,4,0
C01845,Nina Nogueira,59,Sudeste,Enterprise,2023-10-18,0,1,0
C01846,Yan Macedo,53,Norte,Basic,2021-01-16,1,6,0
C01847,Vitor Hugo Cavalcanti,44,Sul,Basic,2023-03-16,1,7,0
C01848,Mirella Pires,55,Sudeste,Basic,2023-07-29,2,1,1
C01849,Dra. Maya Moura,24,Centro-Oeste,Pro,2023-08-25,0,6,0
C01850,Yasmin das Neves,22,Centro-Oeste,Basic,2021-08-17,0,3,0
C01851,Dr. Vitor Hugo da Conceição,60,Sul,Basic,2023-08-20,1,0,0
C01852,Pedro Miguel das Neves,62,Sul,Basic,2022-12-16,2,10,0
C01853,Dr. José Pedro Cassiano,68,Sudeste,Basic,2023-09-11,1,2,0
C01854,Anthony Abreu,48,Nordeste,Enterprise,2022-07-27,4,10,0
C01855,Catarina Ferreira,40,Sul,Basic,2022-09-07,2,0,0
C01856,Ravy Nascimento,59,Nordeste,Pro,2021-11-22,3,4,0
C01857,Samuel Sá,27,Norte,Pro,2023-05-25,2,7,1
C01858,Letícia Albuquerque,49,Centro-Oeste,Enterprise,2021-12-25,3,0,0
C01859,Lavínia Peixoto,60,Nordeste,Basic,2021-11-20,0,8,0
C01860,André Novaes,47,Centro-Oeste,Enterprise,2021-06-14,4,2,0
C01861,Sr. Noah Novais,56,Nordeste,Pro,2023-03-09,2,4,0
C01862,Maria Laura da Cruz,48,Norte,Enterprise,2022-03-31,2,8,0
C01863,Mathias Garcia,35,Sul,Enterprise,2021-07-12,1,4,0
C01864,João Barros,53,Norte,Basic,2022-09-19,2,8,0
C01865,Isabella Moreira,19,Sul,Basic,2022-06-14,1,9,0
C01866,Júlia da Paz,31,Sul,Basic,2023-10-31,1,7,0
C01867,Yasmin da Mata,30,Centro-Oeste,Pro,2021-04-02,0,6,0
C01868,Esther Azevedo,46,Norte,Basic,2021-05-19,3,10,0
C01869,Davi Luiz da Rocha,29,Nordeste,Basic,2022-04-26,5,0,0
C01870,Rafael Pinto,56,Norte,Basic,2022-03-25,2,3,0
C01871,Júlia Sampaio,19,Centro-Oeste,Basic,2023-05-19,1,8,0
C01872,Rebeca Correia,49,Sul,Basic,2021-12-06,0,9,0
C01873,Sr. Dom Aragão,30,Centro-Oeste,Basic,2023-12-12,1,7,0
C01874,Alícia Cirino,63,Sudeste,Basic,2022-04-11,2,3,1
C01875,João Miguel da Mata,44,Sudeste,Basic,2022-12-19,0,0,0
C01876,Pedro Lucas Siqueira,66,Nordeste,Basic,2023-03-10,2,9,1
C01877,Igor Borges,58,Centro-Oeste,Basic,2022-04-20,1,3,0
C01878,Anthony Gabriel Monteiro,34,Nordeste,Enterprise,2022-02-05,1,2,0
C01879,Luigi Leão,57,Nordeste,Pro,2022-08-28,5,5,0
C01880,Theo Freitas,48,Sudeste,Basic,2023-07-21,0,10,0
C01881,Ana Beatriz Farias,51,Nordeste,Basic,2023-09-24,2,4,0
C01882,Diogo Araújo,41,Sudeste,Pro,2023-07-11,0,4,0
C01883,Matteo Barbosa,62,Sul,Enterprise,2023-04-01,0,1,1
C01884,Olivia Cirino,52,Centro-Oeste,Enterprise,2022-10-19,0,2,0
C01885,José Garcia,65,Nordeste,Pro,2022-08-21,3,10,0
C01886,Davi Vargas,23,Sudeste,Basic,2022-05-29,4,5,0
C01887,Srta. Maria Isis Vargas,36,Norte,Basic,2023-10-27,4,1,0
C01888,Isadora Sousa,47,Nordeste,Basic,2022-05-15,1,3,0
C01889,Gael Henrique Marques,24,Sul,Enterprise,2022-12-18,2,1,0
C01890,Srta. Stephany Rios,27,Sul,Pro,2022-08-24,2,8,0
C01891,Renan Gomes,58,Norte,Pro,2022-10-28,1,2,0
C01892,Luana Duarte,49,Sudeste,Basic,2022-04-13,3,9,0
C01893,Asafe Souza,51,Nordeste,Pro,2021-06-10,3,9,0
C01894,Stephany Campos,45,Sudeste,Basic,2021-09-27,2,5,0
C01895,Rodrigo Porto,32,Sul,Basic,2023-12-16,1,0,1
C01896,Gael Henrique Fonseca,47,Sudeste,Basic,2021-08-16,3,10,1
C01897,Henrique Camargo,54,Sul,Pro,2023-04-29,0,9,0
C01898,Pedro Henrique Duarte,46,Sudeste,Basic,2021-05-29,3,2,0
C01899,Enzo Vieira,39,Norte,Enterprise,2023-12-06,2,7,0
C01900,Dante Gonçalves,21,Centro-Oeste,Basic,2022-09-24,1,4,0
C01901,Anthony Aparecida,37,Norte,Pro,2022-02-17,3,7,0
C01902,Olívia Sales,49,Norte,Pro,2022-06-04,3,1,1
C01903,Daniela Freitas,53,Centro-Oeste,Basic,2022-01-22,2,6,0
C01904,Josué Castro,67,Centro-Oeste,Pro,2021-10-02,3,8,0
C01905,Ayla Rodrigues,21,Nordeste,Pro,2021-12-19,2,6,0
C01906,Maitê Teixeira,44,Nordeste,Pro,2023-12-26,1,2,1
C01907,Ana Liz Araújo,34,Norte,Enterprise,2022-08-21,3,6,1
C01908,Sr. Vitor Gabriel Vieira,29,Norte,Pro,2022-07-12,1,7,0
C01909,Davi Lucas Mendonça,39,Sul,Basic,2021-04-23,2,0,0
C01910,Liam Novais,34,Sul,Pro,2021-05-21,2,2,0
C01911,Manuella Macedo,27,Nordeste,Basic,2022-12-31,4,4,0
C01912,Srta. Alícia Sales,18,Nordeste,Basic,2022-08-12,1,5,0
C01913,Maria Alice Silveira,39,Sul,Basic,2022-02-15,1,2,0
C01914,José Aparecida,43,Sul,Pro,2022-01-12,2,3,0
C01915,Maysa Novais,35,Sudeste,Pro,2023-01-21,3,4,0
C01916,Vitor Hugo Sampaio,67,Sudeste,Basic,2022-09-19,1,2,0
C01917,Esther Nunes,31,Sul,Pro,2023-09-22,1,3,0
C01918,Yago Ferreira,64,Sudeste,Enterprise,2022-12-04,2,4,0
C01919,Dr. João Guilherme Peixoto,46,Centro-Oeste,Basic,2022-04-07,1,1,0
C01920,Elisa Azevedo,29,Nordeste,Basic,2021-01-12,2,9,0
C01921,Daniela Machado,53,Nordeste,Pro,2022-04-22,2,8,0
C01922,João Nogueira,52,Sul,Basic,2023-07-28,1,9,1
C01923,Dr. Alexandre Vasconcelos,69,Norte,Pro,2022-02-05,1,7,0
C01924,Sofia Garcia,29,Sul,Basic,2023-03-19,2,5,0
C01925,Srta. Allana Pinto,24,Sudeste,Basic,2021-06-26,1,9,0
C01926,Sr. Lorenzo Silveira,46,Norte,Pro,2021-02-26,2,10,0
C01927,Vitor Gabriel Gomes,28,Sudeste,Pro,2022-03-24,2,2,1
C01928,Vinicius Rodrigues,50,Centro-Oeste,Pro,2021-07-22,3,10,0
C01929,Daniela Pimenta,23,Sudeste,Enterprise,2023-01-08,3,1,0
C01930,Lorenzo Jesus,64,Centro-Oeste,Pro,2021-07-21,2,6,1
C01931,Luna Camargo,32,Centro-Oeste,Pro,2021-12-29,4,7,0
C01932,Vicente Ribeiro,49,Sudeste,Basic,2023-06-11,4,9,0
C01933,Augusto Cardoso,68,Sudeste,Pro,2022-03-30,1,0,0
C01934,Arthur Gabriel Costa,28,Centro-Oeste,Basic,2021-12-22,3,5,0
C01935,Ryan Correia,40,Norte,Pro,2021-08-04,1,6,0
C01936,Arthur Gabriel Oliveira,43,Centro-Oeste,Basic,2023-08-30,0,8,0
C01937,Maria Julia Ribeiro,51,Nordeste,Pro,2022-07-09,3,2,0
C01938,Valentina Pinto,63,Centro-Oeste,Basic,2023-06-06,3,1,0
C01939,Dra. Jade Aragão,51,Norte,Pro,2021-01-23,0,4,0
C01940,Sr. Brayan Albuquerque,46,Nordeste,Enterprise,2021-06-04,0,9,1
C01941,Samuel Barros,21,Sul,Basic,2021-09-06,4,0,1
C01942,Ana Liz Fonseca,34,Sul,Enterprise,2023-01-19,1,5,0
C01943,Maria Vitória Freitas,52,Norte,Basic,2023-03-16,4,8,0
C01944,Srta. Juliana Moura,30,Centro-Oeste,Pro,2021-05-14,2,9,0
C01945,Brayan da Rosa,58,Sudeste,Enterprise,2021-11-17,2,8,1
C01946,Henrique Moreira,56,Norte,Basic,2022-01-25,3,6,0
C01947,Carlos Eduardo Silveira,32,Nordeste,Enterprise,2022-03-10,2,10,1
C01948,Vitor Gomes,46,Nordeste,Basic,2023-11-12,2,6,1
C01949,Gael Moura,46,Sul,Basic,2023-05-23,0,7,0
C01950,Isadora Nunes,28,Nordeste,Enterprise,2023-05-08,3,9,0
C01951,Emanuelly Novais,69,Norte,Basic,2021-02-20,2,1,0
C01952,Dra. Maria Vitória Souza,49,Nordeste,Enterprise,2021-06-25,2,5,0
C01953,Luiz Henrique Rocha,19,Norte,Enterprise,2023-05-20,1,4,0
C01954,Mariane Caldeira,64,Sudeste,Basic,2021-09-10,1,4,0
C01955,Fernando Novaes,31,Sul,Pro,2023-08-24,1,2,1
C01956,Sofia Fernandes,37,Nordeste,Basic,2023-01-09,3,2,0
C01957,Eduarda Nascimento,39,Norte,Basic,2021-10-29,1,5,1
C01958,Melina Fogaça,28,Centro-Oeste,Basic,2022-07-02,4,9,0
C01959,Dr. Marcelo Jesus,44,Sul,Basic,2022-12-17,2,9,0
C01960,Marina Silveira,20,Sudeste,Basic,2023-02-18,1,6,0
C01961,Sr. Yago Cunha,34,Norte,Basic,2021-09-25,1,0,0
C01962,Jade Fonseca,61,Sudeste,Enterprise,2023-10-07,3,2,0
C01963,Melissa Gonçalves,45,Sudeste,Pro,2022-07-05,2,0,0
C01964,Arthur Gabriel da Paz,46,Nordeste,Pro,2021-11-10,0,9,1
C01965,Allana Moreira,38,Nordeste,Pro,2021-07-03,3,2,0
C01966,Kevin Abreu,64,Norte,Pro,2022-12-14,1,4,0
C01967,Henry Cunha,33,Centro-Oeste,Basic,2021-05-08,0,8,1
C01968,Sr. João Guilherme Novaes,54,Norte,Pro,2022-12-01,6,2,0
C01969,Daniela Brito,37,Centro-Oeste,Enterprise,2022-01-21,1,9,0
C01970,Raul Fogaça,23,Sudeste,Basic,2021-09-28,4,9,0
C01971,Davi Miguel da Luz,36,Sul,Pro,2023-03-22,3,8,0
C01972,Sr. Igor da Cunha,22,Norte,Pro,2022-02-19,3,0,0
C01973,Caleb Oliveira,20,Norte,Enterprise,2021-07-17,3,5,0
C01974,Helena Siqueira,18,Centro-Oeste,Pro,2023-12-16,3,8,0
C01975,Luan Vieira,55,Sudeste,Basic,2023-04-11,1,4,0
C01976,Emanuella Mendonça,32,Sudeste,Basic,2022-09-20,0,10,0
C01977,Dra. Aylla Peixoto,51,Centro-Oeste,Basic,2022-08-27,1,9,0
C01978,Letícia Andrade,52,Sudeste,Pro,2023-12-17,1,1,1
C01979,Dra. Maria Helena Barros,66,Nordeste,Basic,2023-10-07,0,4,0
C01980,Lucas Gabriel Ferreira,42,Sul,Enterprise,2021-03-12,1,0,0
C01981,Maria Vitória Campos,41,Norte,Basic,2023-06-30,3,8,1
C01982,Anthony Porto,29,Sul,Basic,2022-08-17,0,9,0
C01983,Maria Helena Aragão,35,Norte,Basic,2022-08-23,0,9,1
C01984,Vinicius Aparecida,32,Nordeste,Pro,2022-05-29,2,8,1
C01985,Sr. Luan Montenegro,61,Sudeste,Basic,2021-03-25,1,5,0
C01986,Srta. Daniela Aragão,33,Centro-Oeste,Basic,2023-09-21,4,10,0
C01987,Maria Júlia Machado,44,Nordeste,Basic,2023-12-03,0,8,0
C01988,Sofia Borges,25,Sul,Basic,2023-04-19,2,2,0
C01989,Pedro da Rocha,63,Centro-Oeste,Basic,2022-08-29,4,3,0
C01990,Clara Cardoso,42,Sudeste,Pro,2023-03-21,2,5,0
C01991,Sr. Renan Oliveira,34,Nordeste,Pro,2021-05-13,4,3,0
C01992,Srta. Maria Liz da Luz,46,Centro-Oeste,Basic,2023-12-25,1,0,0
C01993,Murilo Montenegro,25,Nordeste,Pro,2021-10-17,2,6,0
C01994,Caroline Teixeira,32,Nordeste,Enterprise,2022-01-11,0,4,0
C01995,Rodrigo Novais,44,Sudeste,Pro,2023-02-08,2,7,0
C01996,Ryan Gonçalves,63,Norte,Pro,2022-04-12,2,8,0
C01997,Fernanda Novais,67,Centro-Oeste,Enterprise,2022-04-16,4,4,1
C01998,Valentina da Cruz,69,Sudeste,Enterprise,2021-05-29,1,7,1
C01999,Brayan da Mata,24,Nordeste,Pro,2021-03-29,5,0,0
C02000,Luna Rodrigues,20,Sudeste,Basic,2022-01-31,1,0,1
